0,0.0,0.0,0.0078125,0.001388888888888889,0.03359375,0.0,0.0671875,0.004166666666666667,0.0890625,0.015277777777777777,0.07421875,0.03333333333333333,0.03203125,0.06111111111111111,-0.01328125,0.0875,-0.0421875,0.10972222222222222,-0.034375,0.11944444444444445,-0.0046875,0.11805555555555555,0.03984375,0.11666666666666667,0.08203125,0.12083333333333333,0.11328125,0.13055555555555556,0.11640625,0.13333333333333333,0.09609375,0.125
0,0.0,0.0,0.02421875,0.001388888888888889,0.0640625,0.002777777777777778,0.09140625,0.0125,0.0828125,0.02361111111111111,0.04296875,0.041666666666666664,-0.0125,0.0763888888888889,-0.03828125,0.09861111111111111,-0.0390625,0.10833333333333334,-0.021875,0.1111111111111111,0.00625,0.10833333333333334,0.0453125,0.10694444444444444,0.0890625,0.10833333333333334,0.12265625,0.11805555555555555,0.12578125,0.11944444444444445,0.11484375,0.11805555555555555
0,0.0,0.0,0.01640625,0.001388888888888889,0.05625,0.001388888888888889,0.103125,0.009722222222222222,0.11640625,0.020833333333333332,0.0875,0.03333333333333333,0.03515625,0.04722222222222222,-0.0078125,0.08055555555555556,-0.0359375,0.09722222222222222,-0.04609375,0.11666666666666667,-0.028125,0.11388888888888889,0.01171875,0.10694444444444444,0.05859375,0.10416666666666667,0.10625,0.10555555555555556,0.134375,0.1125,0.13046875,0.1125
0,0.0,0.0,0.003125,-0.001388888888888889,0.015625,0.0,0.0453125,0.0,0.0828125,-0.002777777777777778,0.1125,0.002777777777777778,0.109375,0.022222222222222223,0.078125,0.04027777777777778,0.03125,0.07222222222222222,-0.00390625,0.10416666666666667,-0.01796875,0.12638888888888888,-0.0078125,0.13055555555555556,0.03046875,0.12222222222222222,0.084375,0.11666666666666667,0.128125,0.12083333333333333,0.1609375,0.12361111111111112
0,0.0,0.0,0.003125,0.004166666666666667,0.02890625,0.002777777777777778,0.08359375,0.004166666666666667,0.121875,0.019444444444444445,0.1171875,0.03333333333333333,0.08359375,0.05138888888888889,0.04296875,0.0763888888888889,0.01171875,0.10138888888888889,-0.015625,0.12777777777777777,-0.01796875,0.14305555555555555,0.01015625,0.1388888888888889,0.0625,0.13194444444444445,0.10703125,0.1375,0.1375,0.14166666666666666,0.1359375,0.14444444444444443
0,0.0,0.0,0.04921875,0.002777777777777778,0.09140625,0.005555555555555556,0.10390625,0.018055555555555554,0.0828125,0.029166666666666667,0.04453125,0.05138888888888889,0.00390625,0.08055555555555556,-0.02578125,0.10555555555555556,-0.028125,0.11666666666666667,0.0,0.1125,0.0375,0.10972222222222222,0.07421875,0.1125,0.09921875,0.1125,0.10390625,0.11388888888888889,0.08828125,0.11527777777777778,0.07109375,0.10972222222222222
0,0.0,0.0,0.0125,0.004166666666666667,0.0484375,0.006944444444444444,0.0890625,0.013888888888888888,0.10390625,0.013888888888888888,0.09453125,0.034722222222222224,0.05390625,0.06527777777777778,0.01328125,0.10416666666666667,-0.01171875,0.1388888888888889,-0.01328125,0.15138888888888888,0.01171875,0.14444444444444443,0.05625,0.13333333333333333,0.10390625,0.13333333333333333,0.13828125,0.13333333333333333,0.14375,0.13472222222222222,0.12734375,0.13333333333333333
0,0.0,0.0,0.0203125,0.0,0.0625,0.0,0.096875,0.001388888888888889,0.10078125,0.0125,0.0765625,0.030555555555555555,0.040625,0.06111111111111111,0.00546875,0.09305555555555556,-0.01015625,0.10972222222222222,-0.01875,0.13055555555555556,0.0125,0.12361111111111112,0.05859375,0.11666666666666667,0.1015625,0.11944444444444445,0.1265625,0.12361111111111112,0.1296875,0.12083333333333333,0.115625,0.12083333333333333
0,0.0,0.0,0.00859375,0.002777777777777778,0.0328125,0.005555555555555556,0.07109375,0.005555555555555556,0.10078125,0.0125,0.1078125,0.022222222222222223,0.08359375,0.0375,0.03828125,0.07083333333333333,0.0046875,0.10277777777777777,-0.01171875,0.12638888888888888,0.0,0.12638888888888888,0.03203125,0.12222222222222222,0.071875,0.11944444444444445,0.1171875,0.12361111111111112,0.1453125,0.13194444444444445,0.14453125,0.1361111111111111
0,0.0,0.0,0.00390625,-0.001388888888888889,0.02890625,-0.001388888888888889,0.06328125,-0.005555555555555556,0.10078125,0.001388888888888889,0.1171875,0.006944444444444444,0.10703125,0.022222222222222223,0.07890625,0.03888888888888889,0.04140625,0.07222222222222222,0.0109375,0.10694444444444444,-0.00234375,0.12777777777777777,0.00625,0.13333333333333333,0.04609375,0.125,0.09453125,0.11944444444444445,0.13515625,0.12222222222222222,0.14921875,0.12222222222222222
